Make,Model,Year,Engine Fuel Type,EngineHP,EngineCylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highwayMPG,citympg,Popularity,MSRP,Popular
Plymouth,Colt,1993,regular unleaded,92,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,36,28,535,2000,NotPopular
Plymouth,Colt,1993,regular unleaded,92,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,36,28,535,2000,NotPopular
Plymouth,Colt,1993,regular unleaded,113,4,MANUAL,all wheel drive,4,N/A,Compact,Wagon,24,19,535,2000,NotPopular
Plymouth,Colt,1993,regular unleaded,113,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,31,23,535,2000,NotPopular
Plymouth,Colt,1993,regular unleaded,92,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,36,28,535,2000,NotPopular
Plymouth,Colt,1993,regular unleaded,136,4,MANUAL,front wheel drive,4,N/A,Compact,Wagon,26,19,535,2000,NotPopular
Plymouth,Colt,1993,regular unleaded,113,4,MANUAL,front wheel drive,4,N/A,Compact,Wagon,26,21,535,2000,NotPopular
Plymouth,Colt,1994,regular unleaded,113,4,MANUAL,front wheel drive,4,N/A,Compact,Wagon,27,21,535,2000,NotPopular
Plymouth,Colt,1994,regular unleaded,136,4,MANUAL,front wheel drive,4,N/A,Compact,Wagon,25,19,535,2000,NotPopular
Plymouth,Colt,1994,regular unleaded,136,4,MANUAL,all wheel drive,4,N/A,Compact,Wagon,22,18,535,2000,NotPopular
Plymouth,Colt,1994,regular unleaded,92,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,35,28,535,2000,NotPopular
Plymouth,Colt,1994,regular unleaded,92,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,35,28,535,2000,NotPopular
Plymouth,Colt,1994,regular unleaded,113,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,30,23,535,2000,NotPopular
Plymouth,Colt,1994,regular unleaded,113,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,30,23,535,2000,NotPopular
Chrysler,Concorde,2002,regular unleaded,234,6,AUTOMATIC,four wheel drive,4,N/A,Large,Sedan,24,16,1013,25520,NotPopular
Chrysler,Concorde,2002,regular unleaded,200,6,AUTOMATIC,four wheel drive,4,N/A,Large,Sedan,26,18,1013,22790,NotPopular
Chrysler,Concorde,2002,regular unleaded,250,6,AUTOMATIC,four wheel drive,4,Performance,Large,Sedan,24,16,1013,28415,NotPopular
Chrysler,Concorde,2003,regular unleaded,200,6,AUTOMATIC,front wheel drive,4,N/A,Large,Sedan,27,19,1013,23180,NotPopular
Chrysler,Concorde,2003,regular unleaded,234,6,AUTOMATIC,front wheel drive,4,N/A,Large,Sedan,25,17,1013,25910,NotPopular
Chrysler,Concorde,2003,regular unleaded,250,6,AUTOMATIC,front wheel drive,4,Performance,Large,Sedan,25,17,1013,28805,NotPopular
Chrysler,Concorde,2004,regular unleaded,200,6,AUTOMATIC,front wheel drive,4,N/A,Large,Sedan,27,19,1013,23480,NotPopular
Chrysler,Concorde,2004,regular unleaded,234,6,AUTOMATIC,front wheel drive,4,N/A,Large,Sedan,25,17,1013,26210,NotPopular
Chrysler,Concorde,2004,regular unleaded,250,6,AUTOMATIC,front wheel drive,4,Performance,Large,Sedan,25,17,1013,29105,NotPopular
Bentley,Continental Flying Spur Speed,2011,premium unleaded (required),600,12,AUTOMATIC,all wheel drive,4,"Exotic,Factory Tuner,Luxury,High-Performance",Large,Sedan,17,10,520,206600,NotPopular
Bentley,Continental Flying Spur Speed,2012,flex-fuel (premium unleaded required/E85),600,12,AUTOMATIC,all wheel drive,4,"Exotic,Flex Fuel,Factory Tuner,Luxury,High-Performance",Large,Sedan,17,10,520,209600,NotPopular
Bentley,Continental Flying Spur Speed,2013,flex-fuel (premium unleaded required/E85),600,12,AUTOMATIC,all wheel drive,4,"Exotic,Flex Fuel,Factory Tuner,Luxury,High-Performance",Large,Sedan,17,10,520,209600,NotPopular
Bentley,Continental Flying Spur,2011,flex-fuel (premium unleaded required/E85),552,12,AUTOMATIC,all wheel drive,4,"Exotic,Flex Fuel,Luxury,High-Performance",Large,Sedan,18,11,520,181200,NotPopular
Bentley,Continental Flying Spur,2012,flex-fuel (premium unleaded required/E85),552,12,AUTOMATIC,all wheel drive,4,"Exotic,Flex Fuel,Luxury,High-Performance",Large,Sedan,19,11,520,184200,NotPopular
Bentley,Continental Flying Spur,2013,flex-fuel (premium unleaded required/E85),552,12,AUTOMATIC,all wheel drive,4,"Exotic,Flex Fuel,Luxury,High-Performance",Large,Sedan,19,11,520,184200,NotPopular
Bentley,Continental GT Speed Convertible,2014,flex-fuel (premium unleaded required/E85),626,12,AUTOMATIC,all wheel drive,2,"Exotic,Flex Fuel,Factory Tuner,Luxury,High-Performance",Midsize,Convertible,20,12,520,238700,NotPopular
Bentley,Continental GT Speed,2010,premium unleaded (required),600,12,AUTOMATIC,all wheel drive,2,"Exotic,Factory Tuner,Luxury,High-Performance",Midsize,Coupe,17,10,520,207700,NotPopular
Bentley,Continental GT Speed,2014,flex-fuel (premium unleaded required/E85),616,12,AUTOMATIC,all wheel drive,2,"Exotic,Flex Fuel,Factory Tuner,Luxury,High-Performance",Midsize,Coupe,20,13,520,217000,NotPopular
Bentley,Continental GT3-R,2015,premium unleaded (required),572,8,AUTOMATIC,all wheel drive,2,"Exotic,Factory Tuner,Luxury,High-Performance",Midsize,Coupe,23,13,520,337000,NotPopular
Bentley,Continental GT,2014,premium unleaded (required),500,8,AUTOMATIC,all wheel drive,2,"Exotic,Luxury,High-Performance",Midsize,Coupe,24,15,520,177500,NotPopular
Bentley,Continental GT,2014,premium unleaded (required),521,8,AUTOMATIC,all wheel drive,2,"Exotic,Factory Tuner,Luxury,High-Performance",Midsize,Coupe,24,15,520,196500,NotPopular
Bentley,Continental GT,2014,flex-fuel (premium unleaded required/E85),567,12,AUTOMATIC,all wheel drive,2,"Exotic,Flex Fuel,Luxury,High-Performance",Midsize,Coupe,21,12,520,198600,NotPopular
Bentley,Continental GT,2015,flex-fuel (premium unleaded required/E85),626,12,AUTOMATIC,all wheel drive,2,"Exotic,Flex Fuel,Factory Tuner,Luxury,High-Performance",Midsize,Convertible,20,12,520,250100,NotPopular
Bentley,Continental GT,2015,flex-fuel (premium unleaded required/E85),626,12,AUTOMATIC,all wheel drive,2,"Exotic,Flex Fuel,Factory Tuner,Luxury,High-Performance",Midsize,Coupe,21,12,520,227600,NotPopular
Bentley,Continental GT,2015,flex-fuel (premium unleaded required/E85),567,12,AUTOMATIC,all wheel drive,2,"Exotic,Flex Fuel,Luxury,High-Performance",Midsize,Coupe,21,12,520,203500,NotPopular
Bentley,Continental GT,2015,premium unleaded (required),521,8,AUTOMATIC,all wheel drive,2,"Exotic,Factory Tuner,Luxury,High-Performance",Midsize,Convertible,24,14,520,219400,NotPopular
Bentley,Continental GT,2015,premium unleaded (required),500,8,AUTOMATIC,all wheel drive,2,"Exotic,Luxury,High-Performance",Midsize,Convertible,24,14,520,206300,NotPopular
Bentley,Continental GT,2015,premium unleaded (required),500,8,AUTOMATIC,all wheel drive,2,"Exotic,Luxury,High-Performance",Midsize,Coupe,25,15,520,187900,NotPopular
Bentley,Continental GT,2015,flex-fuel (premium unleaded required/E85),567,12,AUTOMATIC,all wheel drive,2,"Exotic,Flex Fuel,Luxury,High-Performance",Midsize,Convertible,20,12,520,223600,NotPopular
Bentley,Continental GT,2015,premium unleaded (required),521,8,AUTOMATIC,all wheel drive,2,"Exotic,Factory Tuner,Luxury,High-Performance",Midsize,Coupe,25,15,520,199700,NotPopular
Bentley,Continental GT,2016,premium unleaded (required),521,8,AUTOMATIC,all wheel drive,2,"Exotic,Factory Tuner,Luxury,High-Performance",Midsize,Convertible,24,14,520,231800,NotPopular
Bentley,Continental GT,2016,premium unleaded (required),500,8,AUTOMATIC,all wheel drive,2,"Exotic,Luxury,High-Performance",Midsize,Coupe,25,15,520,198500,NotPopular
Bentley,Continental GT,2016,premium unleaded (required),500,8,AUTOMATIC,all wheel drive,2,"Exotic,Luxury,High-Performance",Midsize,Convertible,24,14,520,218400,NotPopular
Bentley,Continental GT,2016,premium unleaded (required),626,12,AUTOMATIC,all wheel drive,2,"Exotic,Factory Tuner,Luxury,High-Performance",Midsize,Coupe,21,12,520,239400,NotPopular
Bentley,Continental GT,2016,premium unleaded (required),582,12,AUTOMATIC,all wheel drive,2,"Exotic,Luxury,High-Performance",Midsize,Convertible,20,12,520,236100,NotPopular
Bentley,Continental GT,2016,premium unleaded (required),582,12,AUTOMATIC,all wheel drive,2,"Exotic,Luxury,High-Performance",Midsize,Coupe,21,12,520,214600,NotPopular
Bentley,Continental GT,2016,premium unleaded (required),521,8,AUTOMATIC,all wheel drive,2,"Exotic,Factory Tuner,Luxury,High-Performance",Midsize,Coupe,25,15,520,210700,NotPopular
Bentley,Continental GT,2016,premium unleaded (required),626,12,AUTOMATIC,all wheel drive,2,"Exotic,Factory Tuner,Luxury,High-Performance",Midsize,Convertible,20,12,520,263400,NotPopular
Bentley,Continental GTC Speed,2010,premium unleaded (required),600,12,AUTOMATIC,all wheel drive,2,"Exotic,Factory Tuner,Luxury,High-Performance",Midsize,Convertible,17,10,520,231400,NotPopular
Bentley,Continental GTC Speed,2011,flex-fuel (premium unleaded required/E85),600,12,AUTOMATIC,all wheel drive,2,"Exotic,Flex Fuel,Factory Tuner,Luxury,High-Performance",Midsize,Convertible,17,10,520,236100,NotPopular
Bentley,Continental GTC,2012,flex-fuel (premium unleaded required/E85),567,12,AUTOMATIC,all wheel drive,2,"Exotic,Flex Fuel,Luxury,High-Performance",Midsize,Convertible,19,11,520,212800,NotPopular
Bentley,Continental GTC,2013,flex-fuel (premium unleaded required/E85),567,12,AUTOMATIC,all wheel drive,2,"Exotic,Flex Fuel,Luxury,High-Performance",Midsize,Convertible,19,11,520,212800,NotPopular
Bentley,Continental GTC,2013,premium unleaded (required),500,8,AUTOMATIC,all wheel drive,2,"Exotic,Luxury,High-Performance",Midsize,Convertible,24,14,520,191400,NotPopular
Bentley,Continental GTC,2014,premium unleaded (required),500,8,AUTOMATIC,all wheel drive,2,"Exotic,Luxury,High-Performance",Midsize,Convertible,24,14,520,195200,NotPopular
Bentley,Continental GTC,2014,flex-fuel (premium unleaded required/E85),567,12,AUTOMATIC,all wheel drive,2,"Exotic,Flex Fuel,Luxury,High-Performance",Midsize,Convertible,20,12,520,218500,NotPopular
Bentley,Continental GTC,2014,premium unleaded (required),521,8,AUTOMATIC,all wheel drive,2,"Exotic,Factory Tuner,Luxury,High-Performance",Midsize,Convertible,24,14,520,216200,NotPopular
Bentley,Continental Supersports Convertible,2011,flex-fuel (premium unleaded required/E85),621,12,AUTOMATIC,all wheel drive,2,"Exotic,Flex Fuel,Factory Tuner,Luxury,High-Performance",Midsize,Convertible,19,12,520,280400,NotPopular
Bentley,Continental Supersports Convertible,2012,flex-fuel (premium unleaded required/E85),621,12,AUTOMATIC,all wheel drive,2,"Exotic,Flex Fuel,Factory Tuner,Luxury,High-Performance",Midsize,Convertible,19,12,520,280400,NotPopular
Bentley,Continental Supersports,2010,flex-fuel (premium unleaded required/E85),621,12,AUTOMATIC,all wheel drive,2,"Exotic,Flex Fuel,Factory Tuner,Luxury,High-Performance",Midsize,Coupe,19,12,520,267000,NotPopular
Bentley,Continental Supersports,2011,flex-fuel (premium unleaded required/E85),621,12,AUTOMATIC,all wheel drive,2,"Exotic,Flex Fuel,Factory Tuner,Luxury,High-Performance",Midsize,Coupe,19,12,520,267000,NotPopular
Bentley,Continental Supersports,2012,flex-fuel (premium unleaded required/E85),621,12,AUTOMATIC,all wheel drive,2,"Exotic,Flex Fuel,Factory Tuner,Luxury,High-Performance",Midsize,Coupe,19,12,520,267000,NotPopular
Bentley,Continental,2001,premium unleaded (required),420,8,AUTOMATIC,rear wheel drive,2,"Exotic,Luxury,Performance",Large,Coupe,15,10,520,299900,NotPopular
Bentley,Continental,2001,premium unleaded (required),400,8,AUTOMATIC,rear wheel drive,2,"Exotic,Luxury,Performance",Large,Coupe,15,10,520,279900,NotPopular
Bentley,Continental,2001,premium unleaded (required),420,8,AUTOMATIC,rear wheel drive,2,"Exotic,Factory Tuner,Luxury,Performance",Large,Coupe,15,10,520,309900,NotPopular
Bentley,Continental,2001,premium unleaded (required),420,8,AUTOMATIC,rear wheel drive,2,"Exotic,Factory Tuner,Luxury,Performance",Large,Coupe,15,10,520,319900,NotPopular
Bentley,Continental,2003,premium unleaded (required),420,8,AUTOMATIC,rear wheel drive,2,"Exotic,Luxury,Performance",Large,Coupe,15,10,520,328990,NotPopular
Bentley,Continental,2003,premium unleaded (required),420,8,AUTOMATIC,rear wheel drive,2,"Exotic,Factory Tuner,Luxury,Performance",Large,Coupe,15,10,520,318990,NotPopular
Lincoln,Continental,2001,regular unleaded,275,8,AUTOMATIC,front wheel drive,4,Luxury,Large,Sedan,23,15,61,39660,NotPopular
Lincoln,Continental,2002,premium unleaded (required),275,8,AUTOMATIC,front wheel drive,4,Luxury,Large,Sedan,23,15,61,39895,NotPopular
Lincoln,Continental,2002,premium unleaded (required),275,8,AUTOMATIC,front wheel drive,4,Luxury,Large,Sedan,23,15,61,38185,NotPopular
Lincoln,Continental,2002,premium unleaded (required),275,8,AUTOMATIC,front wheel drive,4,Luxury,Large,Sedan,23,15,61,38790,NotPopular
Lincoln,Continental,2002,premium unleaded (required),275,8,AUTOMATIC,front wheel drive,4,Luxury,Large,Sedan,23,15,61,39775,NotPopular
Lincoln,Continental,2017,regular unleaded,305,6,AUTOMATIC,front wheel drive,4,Luxury,Large,Sedan,26,17,61,44560,NotPopular
Lincoln,Continental,2017,regular unleaded,305,6,AUTOMATIC,all wheel drive,4,Luxury,Large,Sedan,24,16,61,46560,NotPopular
Lincoln,Continental,2017,regular unleaded,305,6,AUTOMATIC,all wheel drive,4,Luxury,Large,Sedan,24,16,61,49515,NotPopular
Lincoln,Continental,2017,premium unleaded (recommended),,6,AUTOMATIC,all wheel drive,4,Luxury,Large,Sedan,25,17,61,55915,NotPopular
Lincoln,Continental,2017,premium unleaded (recommended),,6,AUTOMATIC,front wheel drive,4,Luxury,Large,Sedan,27,18,61,62915,NotPopular
Lincoln,Continental,2017,premium unleaded (recommended),,6,AUTOMATIC,front wheel drive,4,Luxury,Large,Sedan,27,18,61,53915,NotPopular
Lincoln,Continental,2017,premium unleaded (recommended),,6,AUTOMATIC,all wheel drive,4,Luxury,Large,Sedan,25,17,61,64915,NotPopular
Lincoln,Continental,2017,regular unleaded,305,6,AUTOMATIC,front wheel drive,4,Luxury,Large,Sedan,26,17,61,47515,NotPopular
Ford,Contour SVT,1998,regular unleaded,195,6,MANUAL,front wheel drive,4,"Factory Tuner,Performance",Midsize,Sedan,26,17,5657,2655,Popular
Ford,Contour SVT,1999,regular unleaded,200,6,MANUAL,front wheel drive,4,"Factory Tuner,Performance",Midsize,Sedan,26,17,5657,2702,Popular
Ford,Contour SVT,2000,regular unleaded,200,6,MANUAL,front wheel drive,4,"Factory Tuner,Performance",Midsize,Sedan,27,18,5657,2937,Popular
Ford,Contour,1998,regular unleaded,125,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,32,21,5657,2000,Popular
Ford,Contour,1998,regular unleaded,125,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,32,21,5657,2000,Popular
Ford,Contour,1998,regular unleaded,125,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,32,21,5657,2000,Popular
Ford,Contour,1998,regular unleaded,125,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,32,21,5657,2000,Popular
Ford,Contour,1999,regular unleaded,125,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,31,21,5657,2000,Popular
Ford,Contour,1999,regular unleaded,125,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,31,21,5657,2000,Popular
Ford,Contour,2000,regular unleaded,170,6,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,27,18,5657,2000,Popular
Ford,Contour,2000,regular unleaded,125,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,31,21,5657,2079,Popular
Rolls-Royce,Corniche,2001,premium unleaded (required),325,8,AUTOMATIC,rear wheel drive,2,"Exotic,Luxury",Large,Convertible,15,10,86,359990,NotPopular
Toyota,Corolla iM,2017,regular unleaded,137,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,35,27,2031,18750,Popular
Toyota,Corolla iM,2017,regular unleaded,137,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,36,28,2031,19490,Popular
Toyota,Corolla,2015,regular unleaded,140,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,42,30,2031,18965,Popular
Toyota,Corolla,2015,regular unleaded,132,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,38,29,2031,18965,Popular
Toyota,Corolla,2015,regular unleaded,140,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,40,30,2031,19665,Popular
Toyota,Corolla,2015,regular unleaded,132,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,37,29,2031,19895,Popular
Toyota,Corolla,2015,regular unleaded,132,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,36,27,2031,17550,Popular
Toyota,Corolla,2015,regular unleaded,132,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,37,28,2031,16950,Popular
Toyota,Corolla,2015,regular unleaded,132,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,37,28,2031,21495,Popular
Toyota,Corolla,2015,regular unleaded,132,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,38,29,2031,22025,Popular
Toyota,Corolla,2015,regular unleaded,132,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,37,29,2031,22955,Popular
Toyota,Corolla,2015,regular unleaded,132,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,37,29,2031,19195,Popular
Toyota,Corolla,2015,regular unleaded,140,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,40,30,2031,22725,Popular
Toyota,Corolla,2015,regular unleaded,132,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,38,29,2031,18565,Popular
Toyota,Corolla,2016,regular unleaded,140,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,42,30,2031,19135,Popular
Toyota,Corolla,2016,regular unleaded,132,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,38,29,2031,19135,Popular
Toyota,Corolla,2016,regular unleaded,132,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,37,29,2031,20065,Popular
Toyota,Corolla,2016,regular unleaded,132,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,37,28,2031,17300,Popular
Toyota,Corolla,2016,regular unleaded,132,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,37,29,2031,23125,Popular
Toyota,Corolla,2016,regular unleaded,132,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,37,28,2031,21665,Popular
Toyota,Corolla,2016,regular unleaded,132,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,38,29,2031,22195,Popular
Toyota,Corolla,2016,regular unleaded,140,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,40,30,2031,19835,Popular
Toyota,Corolla,2016,regular unleaded,132,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,37,29,2031,20635,Popular
Toyota,Corolla,2016,regular unleaded,140,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,40,30,2031,22895,Popular
Toyota,Corolla,2016,regular unleaded,132,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,36,27,2031,17900,Popular
Toyota,Corolla,2016,regular unleaded,132,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,38,29,2031,18735,Popular
Toyota,Corolla,2016,regular unleaded,132,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,37,29,2031,19365,Popular
Toyota,Corolla,2017,regular unleaded,132,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,35,28,2031,22680,Popular
Toyota,Corolla,2017,regular unleaded,140,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,40,30,2031,21300,Popular
Toyota,Corolla,2017,regular unleaded,132,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,36,28,2031,18500,Popular
Toyota,Corolla,2017,regular unleaded,132,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,35,27,2031,21665,Popular
Toyota,Corolla,2017,regular unleaded,140,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,40,30,2031,19335,Popular
Toyota,Corolla,2017,regular unleaded,132,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,35,28,2031,21900,Popular
Toyota,Corolla,2017,regular unleaded,132,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,36,28,2031,21825,Popular
Toyota,Corolla,2017,regular unleaded,132,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,36,28,2031,18935,Popular
Toyota,Corolla,2017,regular unleaded,132,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,35,28,2031,20445,Popular
Volkswagen,Corrado,1992,regular unleaded,158,4,MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,26,18,873,2000,NotPopular
Volkswagen,Corrado,1992,regular unleaded,178,6,MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,23,16,873,2000,NotPopular
Volkswagen,Corrado,1993,regular unleaded,178,6,MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,23,16,873,2000,NotPopular
Volkswagen,Corrado,1994,regular unleaded,178,6,MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,22,16,873,2000,NotPopular
Chevrolet,Corsica,1994,regular unleaded,120,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,28,22,1385,2000,NotPopular
Chevrolet,Corsica,1996,regular unleaded,120,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,29,21,1385,2000,NotPopular
Chevrolet,Corvette Stingray,2014,premium unleaded (recommended),455,8,MANUAL,rear wheel drive,2,High-Performance,Compact,Coupe,29,17,1385,53000,NotPopular
Chevrolet,Corvette Stingray,2014,premium unleaded (recommended),455,8,MANUAL,rear wheel drive,2,High-Performance,Compact,Coupe,29,17,1385,57000,NotPopular
Chevrolet,Corvette Stingray,2014,premium unleaded (recommended),455,8,MANUAL,rear wheel drive,2,High-Performance,Compact,Convertible,29,17,1385,62000,NotPopular
Chevrolet,Corvette Stingray,2014,premium unleaded (recommended),455,8,MANUAL,rear wheel drive,2,High-Performance,Compact,Convertible,29,17,1385,58000,NotPopular
Chevrolet,Corvette,2015,premium unleaded (recommended),460,8,MANUAL,rear wheel drive,2,High-Performance,Compact,Convertible,29,17,1385,68160,NotPopular
Chevrolet,Corvette,2015,premium unleaded (recommended),460,8,MANUAL,rear wheel drive,2,High-Performance,Compact,Coupe,29,17,1385,64160,NotPopular
